[0, [0.1283453047505087, -0.722919422470284, -0.522664873728428, 0.38316679676634574, -0.20228600295125346]]
[1, [-0.40539873969305373, -0.8506436992585035, -0.09754911306839267, 0.29444403799222374, 0.12587310196184204]]
[2, [0.1952902216553519, 0.5987934750712449, -0.6474328465006095, -0.3688244246916387, 0.2193338928686258]]
[3, [-0.438675944946199, 0.23868752166735308, 0.6373464412923784, 0.5641648645718357, 0.16155247345812904]]
[4, [0.4349296156321035, -0.5910713921377508, 0.2203860108476871, -0.6187580574355698, -0.17331852591011562]]
[5, [-0.6779294701447202, -0.04502718302636944, -0.028213597243712096, 0.502735683367406, 0.5337087332035007]]
[6, [-0.8301759718610595, -0.26788878358972434, 0.21385954151639883, 0.437143081421197, 0.047047616723268466]]
[7, [0.6361111411499277, -0.24254481046580356, 0.697005068588972, -0.18511530482287, 0.1282610201996791]]
[8, [0.25585920240602733, -0.0700013422073161, 0.07117016300423389, -0.04367184300280102, -0.9605537250253185]]
[9, [0.7880426612710001, 0.15537190129176978, 0.09946458436989897, -0.5159404393987111, -0.2806431822708124]]
