[0, [-0.2525916724512817, -0.18272800223118926, 2.2998577228953327, -0.3728878115249448, -0.034663341166614764, -1.3497558746733005, -2.4746748643937533, 1.1333086714190228, -0.4799582105604344, 1.4995208749740307, 1.1743089696420264, 1.6845372924413617, 2.1054479325769293, 1.1921874680606852, 3.3341209640787923, -0.11124982911380392, -0.9651842002561994, -1.2536343590876178, -0.22367605329315884, -0.5341425521364617, -0.14856941138919807, 0.7170515982965288, -1.964543964565028, 3.9226300421550033, -6.42894065266138]]
[1, [0.2526575707821573, -0.5411276444317961, 0.3108448401960653, -0.2238752397109758, -0.24848220845736796, -1.2289828967158745, -1.0844587332578828, 2.2146153496168743, 0.23811544535821175, 0.05035264332342882, 0.09669278364228888, 0.38657720260465, 0.05160232189650141, -0.06658896866099179, -0.8267442851670944, -0.098190062416943, 0.09577647032887658, 0.20330140957676998, 0.6847154843707046, 0.1493800740455328, 0.2542607981594291, 2.23429344609014, -1.083780595879986, 6.949610257810159, 8.82478885987625]]
[2, [-0.7014218244140953, -0.16360379082489904, -0.2473620212886347, 0.3979237912436824, -0.06872271335799461, -0.0054970909659351475, -0.09534198450522677, 0.029666588997743718, 0.004113973085841038, 0.06594172250342105, 0.038307910782348686, 0.3323234833545905, 0.10392476842889373, 0.24889293019047914, 0.04498294871404188, -0.08654478449168272, 0.05432341157647299, -0.52957926764434, 11.343707776834956, -0.9066636652886578, 0.5639569319659948, -1.1704093607561763, 0.30316169646875435, -2.2159133351491995, 0.0056709135101433465]]
[3, [-0.6635056278581684, -0.13239110963223902, -0.231060944416816, -0.18582147068264201, 0.15565488573040728, -0.22311270826167728, 0.3024122742867749, -0.008221759428293136, -0.04144040918050248, -0.41822863431836055, 0.41946058286920623, 0.5963301681817207, 4.648456200556353, -3.658482865645879, -1.8283915171670149, -0.07807834217917921, 1.0200553050790115, -0.3225235906784863, 0.6650876105145967, 0.41662199257335697, 0.22158462569807752, 1.46427924059423, -1.4526549176837018, 7.033651872314374, 8.811491897941925]]
[4, [-0.6300618466648691, -0.2154640622208839, -0.3254395645970209, -0.14139458518426964, -0.09424113661788353, -0.02313914376200345, -0.13057267366931724, -0.002668180850160425, -0.0010900834598077628, -0.030303425789174363, 0.07821446966093032, 0.34934375823630465, 0.04675308328813272, 0.20501944128736935, 0.02100079949936905, -0.08562617946254909, 0.12246931301826335, -0.528675213195821, 11.81135989948324, -0.9939614156833656, 0.5797383494137891, -1.9660137883448283, 0.9940528656317724, -0.5472286443104359, 0.8336528825664173]]
[5, [-0.4817862991610723, -0.20906000848345385, -0.1463394385846007, -0.21201520457929465, 0.31768640963009304, -0.03154575436767111, -0.3902435723214605, 0.2231093180640704, -0.1323895535547316, 0.27424775202291457, 0.17084303218564034, 0.3911578529845245, 0.5882685038468907, 0.3800536722165892, 1.0133627802423086, -0.09548607622892497, -0.2743174345780047, -0.4679567939848806, 0.20415057709201395, -0.15240440191603682, -0.0528393563465718, 1.4589822393001461, -2.0363002091657068, 3.4200944295657987, -5.232765585341283]]
[6, [-0.7041306774113362, -0.16613850017765214, -0.2671986979000192, 0.26268483180513275, -0.07280956985155483, -0.006112187997233336, -0.12197724694424905, 0.02156552712831477, -0.0014792831943888154, 0.018938781349240583, 0.05190190172646615, 0.3336096551597639, 0.08421253871607595, 0.26262275180497285, 0.042615568961143185, -0.0864052947547865, 0.07856687507498096, -0.535389365267613, 11.786677468543909, -0.9519435288242444, 0.6099766786203683, -1.4187132194269754, 0.454331867429938, -2.3004770185128094, -0.021275692872699467]]
[7, [0.2630540643830053, -0.6587734470276955, -0.5267113870812765, -0.17646860031717418, -0.26429496200166985, 0.04567067027781939, -0.049727360736454666, -0.05454651170642959, -0.004764046186292422, -0.055784680447705716, 0.05971336214726964, 0.2387840964072425, 0.35131513446354595, -0.09607666560770037, -0.1838363729522576, -0.09529292467694693, 0.09695623589038063, -0.0373349402186484, 0.8927206491561159, 0.09072802500846228, 0.26747950765020045, 2.197006852868741, -2.0179969482849907, 8.582685456344059, 10.821311169407403]]
[8, [-0.6884962367540246, -0.16570004157314575, -0.19982047719675533, -0.14491032732228126, -0.03346928084357191, -0.20602956507362974, 0.1783157580235243, -0.03191491854584485, 0.026370028063492517, -0.12107550267453185, 0.21412647093217912, 0.2476661706296397, -0.0054850199444136894, 0.21471396516909716, 0.07520569120453803, -0.07943318073064139, -0.09380515136936414, -0.3107950357650001, 11.724125768783116, -1.0904518556893326, 0.4930119185111781, -1.8526905318482263, 0.985476938372518, -0.8502955454915682, -0.3289245422828182]]
[9, [-0.4070873555002552, -0.2573623743472203, 1.5864375677430722, -0.3770123959316392, 0.02551330483266661, -0.4493382650172963, -1.6379926485949428, -1.9525646915794728, -0.6559813449196261, 0.8197278084932703, 0.19325721459968698, 0.3253733781539083, 0.3570573225715949, 0.5168784733002558, -0.7002911582485242, -0.09805326369365124, -0.3281927977923744, -0.27998491866689346, 0.3138197269929963, 0.06484655414518484, -0.08703148551304454, 1.6559455829700718, -2.5738603164015466, 4.780756544165726, -5.1517827238718255]]
